,Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,Data.Population,Location.Continent,Data.Rate
48625,13,10,2020,95,7,Jamaica,JAM,2948277,America,56.64325299
48651,13,10,2020,5326,303,Mexico,MEX,127575529,America,46.82402689
48656,13,10,2020,0,0,Montserrat,MSF,4991,America,0.0
48665,13,10,2020,0,0,Nicaragua,NIC,6545503,America,2.91803395
48674,13,10,2020,489,11,Panama,PAN,4246440,America,224.3055359
48676,13,10,2020,669,19,Paraguay,PRY,7044639,America,154.8979302
48677,13,10,2020,1800,52,Peru,PER,32510462,America,130.5948836
48681,13,10,2020,563,5,Puerto_Rico,PRI,2933404,America,232.2216783
48686,13,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
48687,13,10,2020,0,0,Saint_Lucia,LCA,182795,America,1.09412183
48688,13,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
48697,13,10,2020,0,0,Sint_Maarten,SXM,42389,America,153.3416688
48707,13,10,2020,7,0,Suriname,SUR,581363,America,38.18612468
48716,13,10,2020,15,2,Trinidad_and_Tobago,TTO,1394969,America,52.33091201
48719,13,10,2020,1,0,Turks_and_Caicos_islands,TCA,38194,America,36.65497199
48725,13,10,2020,41653,314,United_States_of_America,USA,329064917,America,199.3992571
48726,13,10,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,6.69350443
48727,13,10,2020,19,1,Uruguay,URY,3461731,America,8.75284648
48729,13,10,2020,619,7,Venezuela,VEN,28515829,America,35.8677982
48740,14,10,2020,0,0,Anguilla,AIA,14872,America,0.0
48741,14,10,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,10.29707048
48742,14,10,2020,13305,386,Argentina,ARG,44780675,America,402.9104072
48744,14,10,2020,32,0,Aruba,ABW,106310,America,277.4903584
48748,14,10,2020,0,0,Bahamas,BHS,389486,America,323.5032838
48751,14,10,2020,2,0,Barbados,BRB,287021,America,6.96813125
48754,14,10,2020,16,2,Belize,BLZ,390351,America,164.467364
48756,14,10,2020,1,0,Bermuda,BMU,62508,America,6.3991809
48758,14,10,2020,227,25,Bolivia,BOL,11513102,America,37.18372338
48759,14,10,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,169.3414925
48762,14,10,2020,10220,309,Brazil,BRA,211049519,America,159.2545681
48763,14,10,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
48770,14,10,2020,4042,27,Canada,CAN,37411038,America,79.97639627
48772,14,10,2020,0,0,Cayman_Islands,CYM,64948,America,15.39693293
48775,14,10,2020,1392,17,Chile,CHL,18952035,America,121.2534696
48777,14,10,2020,5015,156,Colombia,COL,50339443,America,198.7626283
48780,14,10,2020,1015,16,Costa_Rica,CRI,5047561,America,309.7337506
48783,14,10,2020,17,0,Cuba,CUB,11333484,America,4.28817829
48784,14,10,2020,34,0,Curasao,CUW,163423,America,152.3653341
48790,14,10,2020,0,0,Dominica,DMA,71808,America,11.14081996
48791,14,10,2020,165,4,Dominican_Republic,DOM,10738957,America,66.18892319
48792,14,10,2020,856,17,Ecuador,ECU,17373657,America,71.4990517
48794,14,10,2020,284,5,El_Salvador,SLV,6453550,America,23.22752594
48800,14,10,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
48813,14,10,2020,0,0,Greenland,GRL,56660,America,3.52982704
48814,14,10,2020,0,0,Grenada,GRD,112002,America,0.8928412
48816,14,10,2020,554,23,Guatemala,GTM,17581476,America,42.15800767
48820,14,10,2020,44,2,Guyana,GUY,782775,America,91.85270352
48821,14,10,2020,5,0,Haiti,HTI,11263079,America,1.24299936
48823,14,10,2020,439,7,Honduras,HND,9746115,America,89.82040536
48834,14,10,2020,97,0,Jamaica,JAM,2948277,America,51.82688058
48860,14,10,2020,4548,475,Mexico,MEX,127575529,America,45.88889457
48865,14,10,2020,0,0,Montserrat,MSF,4991,America,0.0
48874,14,10,2020,89,1,Nicaragua,NIC,6545503,America,2.79581264
48883,14,10,2020,494,9,Panama,PAN,4246440,America,222.3745067
48885,14,10,2020,853,12,Paraguay,PRY,7044639,America,157.5098454
48886,14,10,2020,2803,62,Peru,PER,32510462,America,129.8228244
48890,14,10,2020,306,3,Puerto_Rico,PRI,2933404,America,207.0291034
48895,14,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
48896,14,10,2020,0,0,Saint_Lucia,LCA,182795,America,1.09412183
48897,14,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
48906,14,10,2020,9,0,Sint_Maarten,SXM,42389,America,141.5461558
48916,14,10,2020,14,0,Suriname,SUR,581363,America,35.95000026
48925,14,10,2020,11,1,Trinidad_and_Tobago,TTO,1394969,America,47.59962408
48928,14,10,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,26.18212285
48934,14,10,2020,52517,817,United_States_of_America,USA,329064917,America,202.2862255
48935,14,10,2020,3,0,United_States_Virgin_Islands,VIR,104579,America,9.56214919
48936,14,10,2020,24,0,Uruguay,URY,3461731,America,8.78173376
48938,14,10,2020,635,6,Venezuela,VEN,28515829,America,35.16643335
48949,15,10,2020,0,0,Anguilla,AIA,14872,America,0.0
48950,15,10,2020,1,0,Antigua_and_Barbuda,ATG,97115,America,11.32677753
48951,15,10,2020,14932,349,Argentina,ARG,44780675,America,404.1162845
48953,15,10,2020,26,0,Aruba,ABW,106310,America,274.6684225
48957,15,10,2020,222,4,Bahamas,BHS,389486,America,324.0167811
48960,15,10,2020,5,0,Barbados,BRB,287021,America,8.71016406
48963,15,10,2020,34,1,Belize,BLZ,390351,America,160.6246686
48965,15,10,2020,0,0,Bermuda,BMU,62508,America,6.3991809
48967,15,10,2020,219,26,Bolivia,BOL,11513102,America,33.26644722
48968,15,10,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,169.3414925
48971,15,10,2020,27235,749,Brazil,BRA,211049519,America,156.327293
48972,15,10,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
48979,15,10,2020,2506,10,Canada,CAN,37411038,America,81.87155887
48981,15,10,2020,4,0,Cayman_Islands,CYM,64948,America,21.5557061
48984,15,10,2020,1092,19,Chile,CHL,18952035,America,118.0928592
48986,15,10,2020,6061,165,Colombia,COL,50339443,America,199.6049102
48989,15,10,2020,1542,10,Costa_Rica,CRI,5047561,America,317.3810084
48992,15,10,2020,18,0,Cuba,CUB,11333484,America,3.86465451
48993,15,10,2020,26,0,Curasao,CUW,163423,America,154.81297
48999,15,10,2020,0,0,Dominica,DMA,71808,America,1.3926025
49000,15,10,2020,654,3,Dominican_Republic,DOM,10738957,America,69.40152568
49001,15,10,2020,912,29,Ecuador,ECU,17373657,America,69.27729723
49003,15,10,2020,286,5,El_Salvador,SLV,6453550,America,26.17164196
49009,15,10,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
49022,15,10,2020,0,0,Greenland,GRL,56660,America,3.52982704
49023,15,10,2020,0,0,Grenada,GRD,112002,America,0.8928412
49025,15,10,2020,714,20,Guatemala,GTM,17581476,America,41.79398817
49029,15,10,2020,24,0,Guyana,GUY,782775,America,88.78668838
49030,15,10,2020,21,1,Haiti,HTI,11263079,America,1.26075649
49032,15,10,2020,606,5,Honduras,HND,9746115,America,87.80934762
49043,15,10,2020,79,5,Jamaica,JAM,2948277,America,51.79296247
49069,15,10,2020,2640,478,Mexico,MEX,127575529,America,43.87283395
49074,15,10,2020,0,0,Montserrat,MSF,4991,America,0.0
49083,15,10,2020,0,0,Nicaragua,NIC,6545503,America,2.79581264
49092,15,10,2020,832,8,Panama,PAN,4246440,America,224.493929
49094,15,10,2020,648,23,Paraguay,PRY,7044639,America,157.3820887
49095,15,10,2020,2977,93,Peru,PER,32510462,America,129.5644461
49099,15,10,2020,976,4,Puerto_Rico,PRI,2933404,America,230.4830838
49104,15,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
49105,15,10,2020,2,0,Saint_Lucia,LCA,182795,America,2.18824366
49106,15,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
49115,15,10,2020,10,0,Sint_Maarten,SXM,42389,America,146.264361
49125,15,10,2020,11,1,Suriname,SUR,581363,America,35.43397155
49134,15,10,2020,27,0,Trinidad_and_Tobago,TTO,1394969,America,44.66049066
49137,15,10,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,18.32748599
49143,15,10,2020,59386,970,United_States_of_America,USA,329064917,America,207.5751515
49144,15,10,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,9.56214919
49145,15,10,2020,1,0,Uruguay,URY,3461731,America,8.43508638
49147,15,10,2020,614,4,Venezuela,VEN,28515829,America,34.65794384
49158,16,10,2020,0,0,Anguilla,AIA,14872,America,0.0
49159,16,10,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,6.17824229
49160,16,10,2020,17096,421,Argentina,ARG,44780675,America,411.027748
49162,16,10,2020,30,0,Aruba,ABW,106310,America,269.9651961
49166,16,10,2020,0,0,Bahamas,BHS,389486,America,299.1121632
49169,16,10,2020,3,0,Barbados,BRB,287021,America,8.71016406
49172,16,10,2020,63,1,Belize,BLZ,390351,America,168.0538797
49174,16,10,2020,0,0,Bermuda,BMU,62508,America,6.3991809
49176,16,10,2020,178,30,Bolivia,BOL,11513102,America,31.2947805
49177,16,10,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,169.3414925
49180,16,10,2020,28523,713,Brazil,BRA,211049519,America,152.7101325
49181,16,10,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
49188,16,10,2020,2345,35,Canada,CAN,37411038,America,83.38982736
49190,16,10,2020,0,0,Cayman_Islands,CYM,64948,America,21.5557061
49193,16,10,2020,1124,19,Chile,CHL,18952035,America,114.7422955
49195,16,10,2020,6823,151,Colombia,COL,50339443,America,201.9152258
49198,16,10,2020,1372,25,Costa_Rica,CRI,5047561,America,323.4037191
49201,16,10,2020,27,0,Cuba,CUB,11333484,America,3.45877755
49202,16,10,2020,28,0,Curasao,CUW,163423,America,167.6630584
49208,16,10,2020,1,0,Dominica,DMA,71808,America,2.78520499
49209,16,10,2020,404,3,Dominican_Republic,DOM,10738957,America,68.33065818
49210,16,10,2020,1277,42,Ecuador,ECU,17373657,America,67.78077868
49212,16,10,2020,295,8,El_Salvador,SLV,6453550,America,29.22422543
49218,16,10,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
49231,16,10,2020,0,0,Greenland,GRL,56660,America,3.52982704
49232,16,10,2020,0,0,Grenada,GRD,112002,America,0.8928412
49234,16,10,2020,671,23,Guatemala,GTM,17581476,America,41.83949061
49238,16,10,2020,31,1,Guyana,GUY,782775,America,88.27568586
49239,16,10,2020,17,0,Haiti,HTI,11263079,America,1.41169213
49241,16,10,2020,631,19,Honduras,HND,9746115,America,87.12189421
49252,16,10,2020,78,9,Jamaica,JAM,2948277,America,51.28419073
49278,16,10,2020,1470,387,Mexico,MEX,127575529,America,41.14111884
49283,16,10,2020,0,0,Montserrat,MSF,4991,America,0.0
49292,16,10,2020,0,0,Nicaragua,NIC,6545503,America,2.79581264
49301,16,10,2020,755,10,Panama,PAN,4246440,America,224.6823221
49303,16,10,2020,751,19,Paraguay,PRY,7044639,America,153.2654832
49304,16,10,2020,2789,65,Peru,PER,32510462,America,127.4758876
49308,16,10,2020,569,1,Puerto_Rico,PRI,2933404,America,239.2442364
49313,16,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
49314,16,10,2020,0,0,Saint_Lucia,LCA,182795,America,2.18824366
49315,16,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
49324,16,10,2020,8,0,Sint_Maarten,SXM,42389,America,162.7780792
49335,16,10,2020,11,1,Suriname,SUR,581363,America,34.91794283
49344,16,10,2020,40,0,Trinidad_and_Tobago,TTO,1394969,America,44.73217684
49347,16,10,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,15.70927371
49353,16,10,2020,63785,828,United_States_of_America,USA,329064917,America,213.3533427
49354,16,10,2020,1,1,United_States_Virgin_Islands,VIR,104579,America,7.64971935
49355,16,10,2020,79,0,Uruguay,URY,3461731,America,10.28387243
49357,16,10,2020,464,6,Venezuela,VEN,28515829,America,33.10442071
49368,17,10,2020,0,0,Anguilla,AIA,14872,America,0.0
49369,17,10,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,6.17824229
49370,17,10,2020,16546,381,Argentina,ARG,44780675,America,415.1790923
49372,17,10,2020,4,0,Aruba,ABW,106310,America,236.101966
49376,17,10,2020,132,2,Bahamas,BHS,389486,America,333.0029834
49379,17,10,2020,1,0,Barbados,BRB,287021,America,9.05857063
49382,17,10,2020,46,2,Belize,BLZ,390351,America,166.0044422
49384,17,10,2020,0,0,Bermuda,BMU,62508,America,6.3991809
49386,17,10,2020,243,32,Bolivia,BOL,11513102,America,29.03648383
49387,17,10,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,100.0654274
49390,17,10,2020,30914,754,Brazil,BRA,211049519,America,151.5175214
49391,17,10,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
49398,17,10,2020,2374,23,Canada,CAN,37411038,America,84.05807933
49400,17,10,2020,8,0,Cayman_Islands,CYM,64948,America,30.79386586
49403,17,10,2020,1694,95,Chile,CHL,18952035,America,113.9719297
49405,17,10,2020,8372,159,Colombia,COL,50339443,America,206.245826
49408,17,10,2020,1196,9,Costa_Rica,CRI,5047561,America,327.2669711
49411,17,10,2020,56,1,Cuba,CUB,11333484,America,3.52936484
49412,17,10,2020,25,0,Curasao,CUW,163423,America,175.6178751
49418,17,10,2020,0,0,Dominica,DMA,71808,America,2.78520499
49419,17,10,2020,384,3,Dominican_Republic,DOM,10738957,America,66.11442806
49420,17,10,2020,1299,51,Ecuador,ECU,17373657,America,69.78956704
49422,17,10,2020,204,5,El_Salvador,SLV,6453550,America,32.38527632
49428,17,10,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
49441,17,10,2020,0,0,Greenland,GRL,56660,America,3.52982704
49442,17,10,2020,0,0,Grenada,GRD,112002,America,0.8928412
49444,17,10,2020,666,25,Guatemala,GTM,17581476,America,41.75417354
49448,17,10,2020,52,0,Guyana,GUY,782775,America,89.93644406
49449,17,10,2020,0,0,Haiti,HTI,11263079,America,1.18084939
49451,17,10,2020,602,4,Honduras,HND,9746115,America,86.4139198
49462,17,10,2020,65,2,Jamaica,JAM,2948277,America,48.87600453
49488,17,10,2020,380,419,Mexico,MEX,127575529,America,37.75567335
49493,17,10,2020,0,0,Montserrat,MSF,4991,America,0.0
49502,17,10,2020,0,0,Nicaragua,NIC,6545503,America,2.79581264
49511,17,10,2020,615,17,Panama,PAN,4246440,America,224.5645765
49513,17,10,2020,886,16,Paraguay,PRY,7044639,America,153.2796784
49514,17,10,2020,2677,71,Peru,PER,32510462,America,125.6610872
49518,17,10,2020,327,15,Puerto_Rico,PRI,2933404,America,250.3916951
49523,17,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
49524,17,10,2020,1,0,Saint_Lucia,LCA,182795,America,2.73530458
49525,17,10,2020,1,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.90421636
49534,17,10,2020,9,0,Sint_Maarten,SXM,42389,America,169.855387
49545,17,10,2020,19,0,Suriname,SUR,581363,America,36.81004811
49554,17,10,2020,47,2,Trinidad_and_Tobago,TTO,1394969,America,43.87194267
49557,17,10,2020,1,0,Turks_and_Caicos_islands,TCA,38194,America,5.23642457
49563,17,10,2020,70256,899,United_States_of_America,USA,329064917,America,218.1502685
49564,17,10,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,7.64971935
49565,17,10,2020,33,0,Uruguay,URY,3461731,America,10.19721059
49567,17,10,2020,0,0,Venezuela,VEN,28515829,America,30.33052274
49579,18,10,2020,0,0,Anguilla,AIA,14872,America,0.0
49580,18,10,2020,7,0,Antigua_and_Barbuda,ATG,97115,America,12.35648458
49581,18,10,2020,13510,384,Argentina,ARG,44780675,America,420.496118
49583,18,10,2020,15,2,Aruba,ABW,106310,America,216.348415
49587,18,10,2020,111,2,Bahamas,BHS,389486,America,312.9765897
49590,18,10,2020,0,0,Barbados,BRB,287021,America,8.01335094
49593,18,10,2020,47,0,Belize,BLZ,390351,America,164.9797234
49595,18,10,2020,0,0,Bermuda,BMU,62508,America,6.3991809
49597,18,10,2020,148,24,Bolivia,BOL,11513102,America,27.28196102
49598,18,10,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,100.0654274
49601,18,10,2020,24062,461,Brazil,BRA,211049519,America,150.4523685
49602,18,10,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
49609,18,10,2020,2215,24,Canada,CAN,37411038,America,85.13530151
49611,18,10,2020,0,0,Cayman_Islands,CYM,64948,America,30.79386586
49614,18,10,2020,1813,59,Chile,CHL,18952035,America,113.6131291
49616,18,10,2020,7017,187,Colombia,COL,50339443,America,207.042418
49619,18,10,2020,1166,15,Costa_Rica,CRI,5047561,America,323.5622115
49622,18,10,2020,52,1,Cuba,CUB,11333484,America,3.44113072
49623,18,10,2020,17,0,Curasao,CUW,163423,America,175.0059661
49629,18,10,2020,0,0,Dominica,DMA,71808,America,2.78520499
49630,18,10,2020,475,3,Dominican_Republic,DOM,10738957,America,65.17392704
49631,18,10,2020,763,18,Ecuador,ECU,17373657,America,69.47875165
49633,18,10,2020,191,5,El_Salvador,SLV,6453550,America,32.5092391
49639,18,10,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
49652,18,10,2020,0,0,Greenland,GRL,56660,America,3.52982704
49653,18,10,2020,2,0,Grenada,GRD,112002,America,2.6785236
49655,18,10,2020,597,37,Guatemala,GTM,17581476,America,41.40721746
49659,18,10,2020,38,2,Guyana,GUY,782775,America,90.06419469
49660,18,10,2020,0,0,Haiti,HTI,11263079,America,1.01215662
49662,18,10,2020,903,7,Honduras,HND,9746115,America,90.35395129
49673,18,10,2020,63,6,Jamaica,JAM,2948277,America,47.48536179
49699,18,10,2020,2800,355,Mexico,MEX,127575529,America,38.17424892
49704,18,10,2020,0,0,Montserrat,MSF,4991,America,0.0
49713,18,10,2020,0,0,Nicaragua,NIC,6545503,America,2.79581264
49722,18,10,2020,609,11,Panama,PAN,4246440,America,222.6335472
49724,18,10,2020,533,13,Paraguay,PRY,7044639,America,149.9438083
49725,18,10,2020,3132,54,Peru,PER,32510462,America,124.7721426
49729,18,10,2020,238,3,Puerto_Rico,PRI,2933404,America,240.0623985
49734,18,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
49735,18,10,2020,1,0,Saint_Lucia,LCA,182795,America,3.28236549
49736,18,10,2020,2,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,2.71264908
49745,18,10,2020,3,0,Sint_Maarten,SXM,42389,America,167.4962844
49756,18,10,2020,10,0,Suriname,SUR,581363,America,34.22990455
49765,18,10,2020,40,0,Trinidad_and_Tobago,TTO,1394969,America,41.00449544
49768,18,10,2020,1,0,Turks_and_Caicos_islands,TCA,38194,America,7.85463685
49774,18,10,2020,56611,690,United_States_of_America,USA,329064917,America,219.9590302
49775,18,10,2020,6,0,United_States_Virgin_Islands,VIR,104579,America,13.38700886
49776,18,10,2020,51,0,Uruguay,URY,3461731,America,10.94827992
49778,18,10,2020,289,5,Venezuela,VEN,28515829,America,31.34399494
49790,19,10,2020,0,0,Anguilla,AIA,14872,America,0.0
49791,19,10,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,12.35648458
49792,19,10,2020,10561,160,Argentina,ARG,44780675,America,426.9564941
49794,19,10,2020,18,0,Aruba,ABW,106310,America,228.5768037
49798,19,10,2020,75,6,Bahamas,BHS,389486,America,332.2327375
49801,19,10,2020,3,0,Barbados,BRB,287021,America,8.01335094
49804,19,10,2020,38,1,Belize,BLZ,390351,America,158.0628716
49806,19,10,2020,0,0,Bermuda,BMU,62508,America,6.3991809
49808,19,10,2020,61,18,Bolivia,BOL,11513102,America,25.21475099
49809,19,10,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,100.0654274
49812,19,10,2020,10982,230,Brazil,BRA,211049519,America,151.649244
49813,19,10,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
49820,19,10,2020,1827,14,Canada,CAN,37411038,America,85.51486863
49822,19,10,2020,0,0,Cayman_Islands,CYM,64948,America,30.79386586
49825,19,10,2020,1757,47,Chile,CHL,18952035,America,113.8716766
49827,19,10,2020,7201,167,Colombia,COL,50339443,America,207.6304261
49830,19,10,2020,0,0,Costa_Rica,CRI,5047561,America,323.5622115
49833,19,10,2020,50,0,Cuba,CUB,11333484,America,3.62642238
49834,19,10,2020,29,0,Curasao,CUW,163423,America,178.67742
49840,19,10,2020,0,0,Dominica,DMA,71808,America,2.78520499
49841,19,10,2020,422,4,Dominican_Republic,DOM,10738957,America,63.94475739
49842,19,10,2020,867,12,Ecuador,ECU,17373657,America,70.53782632
49844,19,10,2020,210,0,El_Salvador,SLV,6453550,America,34.33769011
49850,19,10,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
49863,19,10,2020,0,0,Greenland,GRL,56660,America,3.52982704
49864,19,10,2020,0,0,Grenada,GRD,112002,America,2.6785236
49866,19,10,2020,332,15,Guatemala,GTM,17581476,America,42.0726906
49870,19,10,2020,24,0,Guyana,GUY,782775,America,81.88815432
49871,19,10,2020,0,0,Haiti,HTI,11263079,America,0.94112809
49873,19,10,2020,831,5,Honduras,HND,9746115,America,90.25134631
49884,19,10,2020,79,3,Jamaica,JAM,2948277,America,46.77308136
49910,19,10,2020,1320,108,Mexico,MEX,127575529,America,37.97044808
49915,19,10,2020,0,0,Montserrat,MSF,4991,America,0.0
49924,19,10,2020,0,0,Nicaragua,NIC,6545503,America,2.79581264
49933,19,10,2020,638,7,Panama,PAN,4246440,America,222.7512929
49935,19,10,2020,709,9,Paraguay,PRY,7044639,America,149.6457093
49936,19,10,2020,3126,57,Peru,PER,32510462,America,124.5937385
49940,19,10,2020,643,5,Puerto_Rico,PRI,2933404,America,225.6082013
49945,19,10,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,0.0
49946,19,10,2020,0,0,Saint_Lucia,LCA,182795,America,3.28236549
49947,19,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,2.71264908
49956,19,10,2020,4,0,Sint_Maarten,SXM,42389,America,174.5735922
49967,19,10,2020,7,0,Suriname,SUR,581363,America,32.50980885
49976,19,10,2020,16,1,Trinidad_and_Tobago,TTO,1394969,America,38.28042057
49979,19,10,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,7.85463685
49985,19,10,2020,47843,385,United_States_of_America,USA,329064917,America,223.8919927
49986,19,10,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,13.38700886
49987,19,10,2020,30,0,Uruguay,URY,3461731,America,11.1504909
49989,19,10,2020,878,11,Venezuela,VEN,28515829,America,28.76297231
50001,20,10,2020,0,0,Anguilla,AIA,14872,America,0.0
